color,bestColor,contrast,compliance
#600070,#ffff00,11.3,AAA
#600080,#ffff00,10.81,AAA
#600090,#ffff00,10.29,AAA
#6000a0,#ffff00,9.75,AAA
#6000b0,#ffff00,9.21,AAA
#6000c0,#ffff00,8.66,AAA
#6000d0,#ffff00,8.12,AAA
#6000e0,#ffff00,7.6,AAA
#6000f0,#ffff00,7.1,AAA
#601000,#ffff00,12.44,AAA
#601010,#ffff00,12.39,AAA
#601020,#ffff00,12.28,AAA
#601030,#ffff00,12.12,AAA
#601040,#ffff00,11.88,AAA
#601050,#ffff00,11.59,AAA
#601060,#ffff00,11.24,AAA
#601070,#ffff00,10.83,AAA
#601080,#ffff00,10.38,AAA
#601090,#ffff00,9.91,AAA
#6010a0,#ffff00,9.41,AAA
#6010b0,#ffff00,8.9,AAA
#6010c0,#ffff00,8.38,AAA
#6010d0,#ffff00,7.88,AAA
#6010e0,#ffff00,7.39,AAA
#6010f0,#ffff00,6.91,AA
#602000,#ffff00,11.48,AAA
#602010,#ffff00,11.43,AAA
#602020,#ffff00,11.34,AAA
#602030,#ffff00,11.2,AAA
#602040,#ffff00,11.0,AAA
#602050,#ffff00,10.75,AAA
#602060,#ffff00,10.44,AAA
#602070,#ffff00,10.09,AAA
#602080,#ffff00,9.7,AAA
#602090,#ffff00,9.28,AAA
#6020a0,#ffff00,8.84,AAA
#6020b0,#ffff00,8.39,AAA
#6020c0,#ffff00,7.93,AAA
#6020d0,#ffff00,7.48,AAA
#6020e0,#ffff00,7.03,AAA
#6020f0,#ffff00,6.6,AA
#603000,#ffff00,10.18,AAA
#603010,#ffff00,10.15,AAA
#603020,#ffff00,10.08,AAA
#603030,#ffff00,9.96,AAA
#603040,#ffff00,9.81,AAA
#603050,#ffff00,9.61,AAA
#603060,#ffff00,9.36,AAA
#603070,#ffff00,9.08,AAA
#603080,#ffff00,8.76,AAA
#603090,#ffff00,8.42,AAA
#6030a0,#ffff00,8.06,AAA
#6030b0,#ffff00,7.68,AAA
#6030c0,#ffff00,7.29,AAA
#6030d0,#ffff00,6.91,AA
#6030e0,#ffff00,6.53,AA
#6030f0,#ffff00,6.15,AA
#604000,#ffff00,8.77,AAA
#604010,#ffff00,8.74,AAA
#604020,#ffff00,8.69,AAA
#604030,#ffff00,8.6,AAA
#604040,#ffff00,8.49,AAA
#604050,#ffff00,8.33,AAA
#604060,#ffff00,8.15,AAA
#604070,#ffff00,7.93,AAA
#604080,#ffff00,7.69,AAA
#604090,#ffff00,7.43,AAA
#6040a0,#ffff00,7.14,AAA
#6040b0,#ffff00,6.84,AA
#6040c0,#ffff00,6.54,AA
#6040d0,#ffff00,6.22,AA
#6040e0,#ffff00,5.91,AA
#6040f0,#ffff00,5.61,AA
#605000,#ffff00,7.39,AAA
#605010,#ffff00,7.37,AAA
#605020,#ffff00,7.34,AAA
#605030,#ffff00,7.28,AAA
#605040,#ffff00,7.19,AAA
#605050,#ffff00,7.08,AAA
#605060,#ffff00,6.95,AA
#605070,#ffff00,6.79,AA
#605080,#ffff00,6.61,AA
#605090,#ffff00,6.42,AA
#6050a0,#ffff00,6.2,AA
#6050b0,#ffff00,5.98,AA
#6050c0,#ffff00,5.74,AA
#6050d0,#ffff00,5.5,AA
#6050e0,#ffff00,5.26,AA
#6050f0,#ffff00,5.01,AA
#606000,#ffff00,6.17,AA
#606010,#ffff00,6.15,AA
#606020,#ffff00,6.13,AA
#606030,#ffff00,6.09,AA
#606040,#ffff00,6.03,AA
#606050,#ffff00,5.95,AA
#606060,#ffff00,5.86,AA
#606070,#ffff00,5.74,AA
#606080,#ffff00,5.62,AA
#606090,#ffff00,5.47,AA
#6060a0,#ffff00,5.32,AA
#6060b0,#ffff00,5.15,AA
#6060c0,#ffff00,4.97,AA
#6060d0,#ffff00,4.79,AA
#6060e0,#ffff00,4.6,AA
#6060f0,#ffff00,4.42,None
#607000,#ffff00,5.13,AA
#607010,#ffff00,5.12,AA
#607020,#ffff00,5.1,AA
#607030,#ffff00,5.07,AA
#607040,#ffff00,5.03,AA
#607050,#ffff00,4.97,AA
#607060,#ffff00,4.91,AA
#607070,#ffff00,4.83,AA
#607080,#ffff00,4.74,AA
#607090,#ffff00,4.64,AA
#6070a0,#ffff00,4.52,AA
#6070b0,#ffff00,4.4,None
#6070c0,#ffff00,4.27,None
#6070d0,#ffff00,4.14,None
#6070e0,#ffff00,4.0,None
#6070f0,#ffff00,3.85,None
#608000,#ffff00,4.27,None
#608010,#ffff00,4.26,None
#608020,#ffff00,4.25,None
#608030,#ffff00,4.23,None
#608040,#ffff00,4.2,None
#608050,#ffff00,4.16,None
#608060,#ffff00,4.11,None
#608070,#ffff00,4.06,None
#608080,#ffff00,3.99,None
#608090,#ffff00,3.92,None
#6080a0,#ffff00,3.84,None
#6080b0,#ffff00,3.75,None
#6080c0,#ffff00,3.66,None
#6080d0,#ffff00,3.56,None
#6080e0,#ffff00,3.45,None
#6080f0,#ffff00,3.35,None
#609000,#ffff00,3.56,None
#609010,#ffff00,3.56,None
#609020,#ffff00,3.55,None
#609030,#ffff00,3.54,None
#609040,#ffff00,3.52,None
#609050,#ffff00,3.49,None
#609060,#ffff00,3.46,None
#609070,#ffff00,3.42,None
#609080,#ffff00,3.37,None
#609090,#ffff00,3.32,None
#6090a0,#ffff00,3.26,None
#6090b0,#ffff00,3.2,None
#6090c0,#ffff00,3.13,None
#6090d0,#ffff00,3.06,None
#6090e0,#ffff00,2.98,None
#6090f0,#ffff00,2.9,None
#60a000,#ffff00,3.0,None
#60a010,#ffff00,2.99,None
#60a020,#ffff00,2.99,None
#60a030,#ffff00,2.98,None
#60a040,#ffff00,2.96,None
#60a050,#ffff00,2.94,None
#60a060,#ffff00,2.92,None
#60a070,#ffff00,2.89,None
#60a080,#ffff00,2.86,None
#60a090,#ffff00,2.82,None
#60a0a0,#ffff00,2.78,None
#60a0b0,#ffff00,2.73,None
#60a0c0,#ffff00,2.68,None
#60a0d0,#ffff00,2.63,None
#60a0e0,#ffff00,2.57,None
#60a0f0,#ffff00,2.51,None
#60b000,#ffff00,2.54,None
#60b010,#ffff00,2.53,None
#60b020,#ffff00,2.53,None
#60b030,#ffff00,2.52,None
#60b040,#ffff00,2.51,None
#60b050,#ffff00,2.5,None
#60b060,#ffff00,2.48,None
#60b070,#ffff00,2.46,None
#60b080,#ffff00,2.44,None
#60b090,#ffff00,2.41,None
#60b0a0,#ffff00,2.38,None
#60b0b0,#ffff00,2.35,None
#60b0c0,#ffff00,2.31,None
#60b0d0,#ffff00,2.27,None
#60b0e0,#ffff00,2.23,None
#60b0f0,#ffff00,2.18,None
#60c000,#ffff00,2.16,None
#60c010,#ffff00,2.16,None
#60c020,#ffff00,2.16,None
#60c030,#ffff00,2.15,None
#60c040,#ffff00,2.15,None
#60c050,#ffff00,2.14,None
#60c060,#ffff00,2.12,None
#60c070,#ffff00,2.11,None
#60c080,#ffff00,2.09,None
#60c090,#ffff00,2.07,None
#60c0a0,#ffff00,2.05,None
#60c0b0,#ffff00,2.02,None
#60c0c0,#ffff00,2.0,None
#60c0d0,#ffff00,1.97,None
#60c0e0,#ffff00,1.93,None
#60c0f0,#ffff00,1.9,None
#60d000,#ffff00,1.86,None
#60d010,#ffff00,1.86,None
#60d020,#ffff00,1.86,None
#60d030,#ffff00,1.85,None
#60d040,#ffff00,1.85,None
#60d050,#ffff00,1.84,None
#60d060,#ffff00,1.83,None
#60d070,#ffff00,1.82,None
#60d080,#ffff00,1.81,None
#60d090,#ffff00,1.79,None
#60d0a0,#ffff00,1.77,None
#60d0b0,#ffff00,1.75,None
#60d0c0,#ffff00,1.73,None
#60d0d0,#ffff00,1.71,None
#60d0e0,#ff00ff,1.73,None
#60d0f0,#ff00ff,1.76,None
#60e000,#ff00ff,1.82,None
#60e010,#ff00ff,1.82,None
#60e020,#ff00ff,1.82,None
#60e030,#ff00ff,1.82,None
#60e040,#ff00ff,1.83,None
#60e050,#ff00ff,1.83,None
#60e060,#ff00ff,1.84,None
#60e070,#ff00ff,1.85,None
#60e080,#ff00ff,1.86,None
#60e090,#ff00ff,1.88,None
#60e0a0,#ff00ff,1.89,None
#60e0b0,#ff00ff,1.91,None
#60e0c0,#ff00ff,1.93,None
#60e0d0,#ff00ff,1.95,None
#60e0e0,#ff00ff,1.98,None
#60e0f0,#ff00ff,2.0,None
#60f000,#ff00ff,2.09,None
#60f010,#ff00ff,2.09,None
#60f020,#ff00ff,2.09,None
#60f030,#ff00ff,2.09,None
#60f040,#ff00ff,2.1,None
#60f050,#ff00ff,2.1,None
#60f060,#ff00ff,2.11,None
#60f070,#ff00ff,2.12,None
#60f080,#ff00ff,2.13,None
#60f090,#ff00ff,2.15,None
#60f0a0,#ff00ff,2.16,None
#60f0b0,#ff00ff,2.18,None
#60f0c0,#ff00ff,2.2,None
#60f0d0,#ff00ff,2.22,None
#60f0e0,#ff00ff,2.25,None
#60f0f0,#ff00ff,2.27,None
#700000,#ffff00,11.58,AAA
#700010,#ffff00,11.53,AAA
#700020,#ffff00,11.44,AAA
#700030,#ffff00,11.29,AAA
#700040,#ffff00,11.09,AAA
#700050,#ffff00,10.84,AAA
#700060,#ffff00,10.53,AAA
#700070,#ffff00,10.17,AAA
#700080,#ffff00,9.77,AAA
#700090,#ffff00,9.35,AAA
#7000a0,#ffff00,8.9,AAA
#7000b0,#ffff00,8.44,AAA
#7000c0,#ffff00,7.98,AAA
#7000d0,#ffff00,7.52,AAA
#7000e0,#ffff00,7.07,AAA
#7000f0,#ffff00,6.64,AA
#701000,#ffff00,11.09,AAA
#701010,#ffff00,11.05,AAA
#701020,#ffff00,10.96,AAA
#701030,#ffff00,10.83,AAA
#701040,#ffff00,10.65,AAA
#701050,#ffff00,10.41,AAA
#701060,#ffff00,10.12,AAA
#701070,#ffff00,9.79,AAA
#701080,#ffff00,9.43,AAA
#701090,#ffff00,9.03,AAA
#7010a0,#ffff00,8.61,AAA
#7010b0,#ffff00,8.18,AAA
#7010c0,#ffff00,7.75,AAA
#7010d0,#ffff00,7.31,AAA
#7010e0,#ffff00,6.89,AA
#7010f0,#ffff00,6.47,AA
#702000,#ffff00,10.32,AAA
#702010,#ffff00,10.28,AAA
#702020,#ffff00,10.2,AAA
#702030,#ffff00,10.09,AAA
#702040,#ffff00,9.93,AAA
#702050,#ffff00,9.72,AAA
#702060,#ffff00,9.47,AAA
#702070,#ffff00,9.18,AAA
#702080,#ffff00,8.86,AAA
#702090,#ffff00,8.51,AAA
#7020a0,#ffff00,8.14,AAA
#7020b0,#ffff00,7.75,AAA
#7020c0,#ffff00,7.36,AAA
#7020d0,#ffff00,6.97,AA
#7020e0,#ffff00,6.58,AA
#7020f0,#ffff00,6.2,AA
#703000,#ffff00,9.26,AAA
#703010,#ffff00,9.23,AAA
#703020,#ffff00,9.17,AAA
#703030,#ffff00,9.08,AAA
#703040,#ffff00,8.95,AAA
#703050,#ffff00,8.78,AAA
#703060,#ffff00,8.57,AAA
#703070,#ffff00,8.34,AAA
#703080,#ffff00,8.07,AAA
#703090,#ffff00,7.78,AAA
#7030a0,#ffff00,7.47,AAA
#7030b0,#ffff00,7.14,AAA
#7030c0,#ffff00,6.81,AA
#7030d0,#ffff00,6.47,AA
#7030e0,#ffff00,6.13,AA
#7030f0,#ffff00,5.8,AA
#704000,#ffff00,8.07,AAA
#704010,#ffff00,8.05,AAA
#704020,#ffff00,8.0,AAA
#704030,#ffff00,7.93,AAA
#704040,#ffff00,7.83,AAA
#704050,#ffff00,7.7,AAA
#704060,#ffff00,7.55,AAA
#704070,#ffff00,7.36,AAA
#704080,#ffff00,7.15,AAA
#704090,#ffff00,6.92,AA
#7040a0,#ffff00,6.67,AA
#7040b0,#ffff00,6.41,AA
#7040c0,#ffff00,6.14,AA
#7040d0,#ffff00,5.87,AA
#7040e0,#ffff00,5.59,AA
#7040f0,#ffff00,5.31,AA
#705000,#ffff00,6.89,AA
#705010,#ffff00,6.88,AA
#705020,#ffff00,6.84,AA
#705030,#ffff00,6.79,AA
#705040,#ffff00,6.72,AA
#705050,#ffff00,6.62,AA
#705060,#ffff00,6.51,AA
#705070,#ffff00,6.37,AA
#705080,#ffff00,6.21,AA
#705090,#ffff00,6.04,AA
#7050a0,#ffff00,5.85,AA
#7050b0,#ffff00,5.65,AA
#7050c0,#ffff00,5.44,AA
#7050d0,#ffff00,5.22,AA
#7050e0,#ffff00,5.0,AA
#7050f0,#ffff00,4.78,AA
#706000,#ffff00,5.82,AA
#706010,#ffff00,5.8,AA
#706020,#ffff00,5.78,AA
#706030,#ffff00,5.74,AA
#706040,#ffff00,5.69,AA
#706050,#ffff00,5.62,AA
#706060,#ffff00,5.54,AA
#706070,#ffff00,5.44,AA
#706080,#ffff00,5.32,AA
#706090,#ffff00,5.19,AA
#7060a0,#ffff00,5.05,AA
#7060b0,#ffff00,4.9,AA
#7060c0,#ffff00,4.74,AA
#7060d0,#ffff00,4.58,AA
#7060e0,#ffff00,4.41,None
#7060f0,#ffff00,4.23,None
#707000,#ffff00,4.88,AA
#707010,#ffff00,4.87,AA
#707020,#ffff00,4.86,AA
#707030,#ffff00,4.83,AA
#707040,#ffff00,4.79,AA
#707050,#ffff00,4.74,AA
#707060,#ffff00,4.68,AA
#707070,#ffff00,4.61,AA
#707080,#ffff00,4.53,AA
#707090,#ffff00,4.44,None
#7070a0,#ffff00,4.33,None
#7070b0,#ffff00,4.22,None
#7070c0,#ffff00,4.1,None
#7070d0,#ffff00,3.98,None
#7070e0,#ffff00,3.85,None
#7070f0,#ffff00,3.71,None
#708000,#ffff00,4.09,None
#708010,#ffff00,4.09,None
#708020,#ffff00,4.08,None
#708030,#ffff00,4.06,None
#708040,#ffff00,4.03,None
#708050,#ffff00,4.0,None
#708060,#ffff00,3.95,None
#708070,#ffff00,3.9,None
#708080,#ffff00,3.84,None
#708090,#ffff00,3.78,None
#7080a0,#ffff00,3.7,None
#7080b0,#ffff00,3.62,None
#7080c0,#ffff00,3.53,None
#7080d0,#ffff00,3.44,None
#7080e0,#ffff00,3.34,None
#7080f0,#ffff00,3.24,None
#709000,#ffff00,3.44,None
#709010,#ffff00,3.44,None
#709020,#ffff00,3.43,None
#709030,#ffff00,3.42,None
#709040,#ffff00,3.4,None
#709050,#ffff00,3.38,None
#709060,#ffff00,3.34,None
#709070,#ffff00,3.31,None
#709080,#ffff00,3.26,None
#709090,#ffff00,3.22,None
#7090a0,#ffff00,3.16,None
#7090b0,#ffff00,3.1,None
#7090c0,#ffff00,3.04,None
#7090d0,#ffff00,2.97,None
#7090e0,#ffff00,2.9,None
#7090f0,#ffff00,2.82,None
#70a000,#ffff00,2.91,None
#70a010,#ffff00,2.91,None
#70a020,#ffff00,2.9,None
#70a030,#ffff00,2.89,None
#70a040,#ffff00,2.88,None
#70a050,#ffff00,2.86,None
#70a060,#ffff00,2.84,None
#70a070,#ffff00,2.81,None
#70a080,#ffff00,2.78,None
#70a090,#ffff00,2.75,None
#70a0a0,#ffff00,2.71,None
#70a0b0,#ffff00,2.66,None
#70a0c0,#ffff00,2.61,None
#70a0d0,#ffff00,2.56,None
#70a0e0,#ffff00,2.51,None
#70a0f0,#ffff00,2.45,None
#70b000,#ffff00,2.48,None
#70b010,#ffff00,2.47,None
#70b020,#ffff00,2.47,None
#70b030,#ffff00,2.46,None
#70b040,#ffff00,2.45,None
#70b050,#ffff00,2.44,None
#70b060,#ffff00,2.42,None
#70b070,#ffff00,2.4,None
#70b080,#ffff00,2.38,None
#70b090,#ffff00,2.36,None
#70b0a0,#ffff00,2.33,None
#70b0b0,#ffff00,2.29,None
#70b0c0,#ffff00,2.26,None
#70b0d0,#ffff00,2.22,None
#70b0e0,#ffff00,2.18,None
#70b0f0,#ffff00,2.14,None
#70c000,#ffff00,2.12,None
#70c010,#ffff00,2.12,None
#70c020,#ffff00,2.11,None
#70c030,#ffff00,2.11,None
#70c040,#ffff00,2.1,None
#70c050,#ffff00,2.09,None
#70c060,#ffff00,2.08,None
#70c070,#ffff00,2.07,None
#70c080,#ffff00,2.05,None
#70c090,#ffff00,2.03,None
#70c0a0,#ffff00,2.01,None
#70c0b0,#ffff00,1.98,None
#70c0c0,#ffff00,1.96,None
#70c0d0,#ffff00,1.93,None
#70c0e0,#ffff00,1.9,None
#70c0f0,#ffff00,1.86,None
#70d000,#ffff00,1.83,None
#70d010,#ffff00,1.82,None
#70d020,#ffff00,1.82,None
#70d030,#ffff00,1.82,None
#70d040,#ffff00,1.81,None
#70d050,#ffff00,1.81,None
#70d060,#ffff00,1.8,None
#70d070,#ffff00,1.79,None
#70d080,#ffff00,1.77,None
#70d090,#ffff00,1.76,None
#70d0a0,#ffff00,1.74,None
#70d0b0,#ffff00,1.72,None
#70d0c0,#ff00ff,1.71,None
#70d0d0,#ff00ff,1.74,None
#70d0e0,#ff00ff,1.76,None
#70d0f0,#ff00ff,1.79,None
#70e000,#ff00ff,1.84,None
#70e010,#ff00ff,1.85,None
#70e020,#ff00ff,1.85,None
#70e030,#ff00ff,1.85,None
#70e040,#ff00ff,1.86,None
#70e050,#ff00ff,1.86,None
#70e060,#ff00ff,1.87,None
#70e070,#ff00ff,1.88,None
#70e080,#ff00ff,1.89,None
#70e090,#ff00ff,1.9,None
#70e0a0,#ff00ff,1.92,None
#70e0b0,#ff00ff,1.94,None
#70e0c0,#ff00ff,1.96,None
#70e0d0,#ff00ff,1.98,None
#70e0e0,#ff00ff,2.01,None
#70e0f0,#ff00ff,2.03,None
#70f000,#ff00ff,2.11,None
#70f010,#ff00ff,2.11,None
#70f020,#ff00ff,2.12,None
#70f030,#ff00ff,2.12,None
#70f040,#ff00ff,2.12,None
#70f050,#ff00ff,2.13,None
#70f060,#ff00ff,2.14,None
#70f070,#ff00ff,2.15,None
#70f080,#ff00ff,2.16,None
#70f090,#ff00ff,2.17,None
#70f0a0,#ff00ff,2.19,None
#70f0b0,#ff00ff,2.21,None
#70f0c0,#ff00ff,2.23,None
#70f0d0,#ff00ff,2.25,None
#70f0e0,#ff00ff,2.27,None
#70f0f0,#ff00ff,2.3,None
#800000,#ffff00,10.2,AAA
#800010,#ffff00,10.16,AAA
#800020,#ffff00,10.09,AAA
#800030,#ffff00,9.97,AAA
#800040,#ffff00,9.82,AAA
#800050,#ffff00,9.62,AAA
#800060,#ffff00,9.37,AAA
#800070,#ffff00,9.09,AAA
#800080,#ffff00,8.77,AAA
#800090,#ffff00,8.43,AAA
#8000a0,#ffff00,8.06,AAA
#8000b0,#ffff00,7.68,AAA
#8000c0,#ffff00,7.3,AAA
#8000d0,#ffff00,6.91,AA
#8000e0,#ffff00,6.53,AA
#8000f0,#ffff00,6.16,AA
#801000,#ffff00,9.82,AAA
#801010,#ffff00,9.78,AAA
#801020,#ffff00,9.72,AAA
#801030,#ffff00,9.61,AAA
#801040,#ffff00,9.47,AAA
#801050,#ffff00,9.28,AAA
#801060,#ffff00,9.05,AAA
#801070,#ffff00,8.79,AAA
#801080,#ffff00,8.49,AAA
#801090,#ffff00,8.17,AAA
#8010a0,#ffff00,7.82,AAA
#8010b0,#ffff00,7.47,AAA
#8010c0,#ffff00,7.1,AAA
#8010d0,#ffff00,6.74,AA
#8010e0,#ffff00,6.37,AA
#8010f0,#ffff00,6.02,AA
#802000,#ffff00,9.21,AAA
#802010,#ffff00,9.17,AAA
#802020,#ffff00,9.12,AAA
#802030,#ffff00,9.02,AAA
#802040,#ffff00,8.9,AAA
#802050,#ffff00,8.73,AAA
#802060,#ffff00,8.53,AAA
#802070,#ffff00,8.29,AAA
#802080,#ffff00,8.03,AAA
#802090,#ffff00,7.74,AAA
#8020a0,#ffff00,7.43,AAA
#8020b0,#ffff00,7.11,AAA
#8020c0,#ffff00,6.78,AA
#8020d0,#ffff00,6.44,AA
#8020e0,#ffff00,6.11,AA
#8020f0,#ffff00,5.78,AA
#803000,#ffff00,8.36,AAA
#803010,#ffff00,8.33,AAA
#803020,#ffff00,8.28,AAA
#803030,#ffff00,8.21,AAA
#803040,#ffff00,8.1,AAA
#803050,#ffff00,7.96,AAA
#803060,#ffff00,7.79,AAA
#803070,#ffff00,7.6,AAA
#803080,#ffff00,7.37,AAA
#803090,#ffff00,7.13,AAA
#8030a0,#ffff00,6.87,AA
#8030b0,#ffff00,6.59,AA
#8030c0,#ffff00,6.3,AA
#8030d0,#ffff00,6.01,AA
#8030e0,#ffff00,5.72,AA
#8030f0,#ffff00,5.43,AA
#804000,#ffff00,7.38,AAA
#804010,#ffff00,7.36,AAA
#804020,#ffff00,7.32,AAA
#804030,#ffff00,7.26,AAA
#804040,#ffff00,7.18,AAA
#804050,#ffff00,7.07,AAA
#804060,#ffff00,6.93,AA
#804070,#ffff00,6.78,AA
#804080,#ffff00,6.6,AA
#804090,#ffff00,6.4,AA
#8040a0,#ffff00,6.19,AA
#8040b0,#ffff00,5.97,AA
#8040c0,#ffff00,5.73,AA
#8040d0,#ffff00,5.49,AA
#8040e0,#ffff00,5.25,AA
#8040f0,#ffff00,5.0,AA
#805000,#ffff00,6.38,AA
#805010,#ffff00,6.36,AA
#805020,#ffff00,6.34,AA
#805030,#ffff00,6.29,AA
#805040,#ffff00,6.23,AA
#805050,#ffff00,6.15,AA
#805060,#ffff00,6.05,AA
#805070,#ffff00,5.93,AA
#805080,#ffff00,5.79,AA
#805090,#ffff00,5.64,AA
#8050a0,#ffff00,5.47,AA
#8050b0,#ffff00,5.3,AA
#8050c0,#ffff00,5.11,AA
#8050d0,#ffff00,4.92,AA
#8050e0,#ffff00,4.72,AA
#8050f0,#ffff00,4.52,AA
#806000,#ffff00,5.45,AA
#806010,#ffff00,5.43,AA
#806020,#ffff00,5.41,AA
#806030,#ffff00,5.38,AA
#806040,#ffff00,5.34,AA
#806050,#ffff00,5.28,AA
#806060,#ffff00,5.2,AA
#806070,#ffff00,5.11,AA
#806080,#ffff00,5.01,AA
#806090,#ffff00,4.9,AA
#8060a0,#ffff00,4.77,AA
#8060b0,#ffff00,4.64,AA
#8060c0,#ffff00,4.49,None
#8060d0,#ffff00,4.34,None
#8060e0,#ffff00,4.19,None
#8060f0,#ffff00,4.03,None
#807000,#ffff00,4.62,AA
#807010,#ffff00,4.61,AA
#807020,#ffff00,4.59,AA
#807030,#ffff00,4.57,AA
#807040,#ffff00,4.54,AA
#807050,#ffff00,4.49,None
#807060,#ffff00,4.44,None
#807070,#ffff00,4.38,None
#807080,#ffff00,4.3,None
#807090,#ffff00,4.22,None
#8070a0,#ffff00,4.12,None
#8070b0,#ffff00,4.02,None
#8070c0,#ffff00,3.91,None
#8070d0,#ffff00,3.8,None
#8070e0,#ffff00,3.68,None
#8070f0,#ffff00,3.56,None
#808000,#ffff00,3.91,None
#808010,#ffff00,3.9,None
#808020,#ffff00,3.89,None
#808030,#ffff00,3.87,None
#808040,#ffff00,3.85,None
#808050,#ffff00,3.82,None
#808060,#ffff00,3.78,None
#808070,#ffff00,3.73,None
#808080,#ffff00,3.68,None
#808090,#ffff00,3.62,None
#8080a0,#ffff00,3.55,None
#8080b0,#ffff00,3.47,None
#8080c0,#ffff00,3.39,None
#8080d0,#ffff00,3.31,None
#8080e0,#ffff00,3.22,None
#8080f0,#ffff00,3.12,None
#809000,#ffff00,3.31,None
#809010,#ffff00,3.31,None
#809020,#ffff00,3.3,None
#809030,#ffff00,3.29,None
#809040,#ffff00,3.27,None
#809050,#ffff00,3.25,None
#809060,#ffff00,3.22,None
#809070,#ffff00,3.18,None
#809080,#ffff00,3.14,None
#809090,#ffff00,3.1,None
#8090a0,#ffff00,3.05,None
#8090b0,#ffff00,2.99,None
#8090c0,#ffff00,2.93,None
#8090d0,#ffff00,2.87,None
#8090e0,#ffff00,2.8,None
#8090f0,#ffff00,2.73,None
#80a000,#ffff00,2.82,None
#80a010,#ffff00,2.81,None
#80a020,#ffff00,2.81,None
#80a030,#ffff00,2.8,None
#80a040,#ffff00,2.79,None
#80a050,#ffff00,2.77,None
#80a060,#ffff00,2.75,None
#80a070,#ffff00,2.72,None
#80a080,#ffff00,2.69,None
#80a090,#ffff00,2.66,None
#80a0a0,#ffff00,2.62,None
#80a0b0,#ffff00,2.58,None
#80a0c0,#ffff00,2.54,None
#80a0d0,#ffff00,2.49,None
#80a0e0,#ffff00,2.44,None
#80a0f0,#ffff00,2.38,None
#80b000,#ffff00,2.41,None
#80b010,#ffff00,2.4,None
#80b020,#ffff00,2.4,None
#80b030,#ffff00,2.39,None
#80b040,#ffff00,2.38,None
#80b050,#ffff00,2.37,None
#80b060,#ffff00,2.36,None
#80b070,#ffff00,2.34,None
#80b080,#ffff00,2.32,None
#80b090,#ffff00,2.29,None
#80b0a0,#ffff00,2.26,None
#80b0b0,#ffff00,2.23,None
#80b0c0,#ffff00,2.2,None
#80b0d0,#ffff00,2.16,None
#80b0e0,#ffff00,2.12,None
#80b0f0,#ffff00,2.08,None
#80c000,#ffff00,2.07,None
#80c010,#ffff00,2.07,None
#80c020,#ffff00,2.06,None
#80c030,#ffff00,2.06,None
#80c040,#ffff00,2.05,None
#80c050,#ffff00,2.04,None
#80c060,#ffff00,2.03,None
#80c070,#ffff00,2.02,None
#80c080,#ffff00,2.0,None
#80c090,#ffff00,1.98,None
#80c0a0,#ffff00,1.96,None
#80c0b0,#ffff00,1.94,None
#80c0c0,#ffff00,1.91,None
#80c0d0,#ffff00,1.89,None
#80c0e0,#ffff00,1.86,None
#80c0f0,#ffff00,1.82,None
#80d000,#ffff00,1.79,None
#80d010,#ffff00,1.79,None
#80d020,#ffff00,1.78,None
#80d030,#ffff00,1.78,None
#80d040,#ffff00,1.78,None
#80d050,#ffff00,1.77,None
#80d060,#ffff00,1.76,None
#80d070,#ffff00,1.75,None
#80d080,#ffff00,1.74,None
#80d090,#ffff00,1.72,None
#80d0a0,#ff00ff,1.71,None
#80d0b0,#ff00ff,1.73,None
#80d0c0,#ff00ff,1.75,None
#80d0d0,#ff00ff,1.77,None
#80d0e0,#ff00ff,1.79,None
#80d0f0,#ff00ff,1.82,None
#80e000,#ff00ff,1.88,None
#80e010,#ff00ff,1.88,None
#80e020,#ff00ff,1.88,None
#80e030,#ff00ff,1.89,None
#80e040,#ff00ff,1.89,None
#80e050,#ff00ff,1.9,None
#80e060,#ff00ff,1.9,None
#80e070,#ff00ff,1.91,None
#80e080,#ff00ff,1.93,None
#80e090,#ff00ff,1.94,None
#80e0a0,#ff00ff,1.95,None
#80e0b0,#ff00ff,1.97,None
#80e0c0,#ff00ff,1.99,None
#80e0d0,#ff00ff,2.01,None
#80e0e0,#ff00ff,2.04,None
#80e0f0,#ff00ff,2.07,None
#80f000,#ff00ff,2.15,None
#80f010,#ff00ff,2.15,None
#80f020,#ff00ff,2.15,None
#80f030,#ff00ff,2.15,None
#80f040,#ff00ff,2.16,None
#80f050,#ff00ff,2.17,None
#80f060,#ff00ff,2.17,None
#80f070,#ff00ff,2.18,None
#80f080,#ff00ff,2.19,None
#80f090,#ff00ff,2.21,None
#80f0a0,#ff00ff,2.22,None
#80f0b0,#ff00ff,2.24,None
#80f0c0,#ff00ff,2.26,None
#80f0d0,#ff00ff,2.28,None
#80f0e0,#ff00ff,2.31,None
#80f0f0,#ff00ff,2.34,None
#900000,#ffff00,8.95,AAA
#900010,#ffff00,8.92,AAA
#900020,#ffff00,8.86,AAA
#900030,#ffff00,8.78,AAA
#900040,#ffff00,8.65,AAA
#900050,#ffff00,8.5,AAA
#900060,#ffff00,8.3,AAA
#900070,#ffff00,8.08,AAA
#900080,#ffff00,7.83,AAA
#900090,#ffff00,7.55,AAA
#9000a0,#ffff00,7.26,AAA
#9000b0,#ffff00,6.95,AA
#9000c0,#ffff00,6.64,AA
#9000d0,#ffff00,6.32,AA
#9000e0,#ffff00,5.99,AA
#9000f0,#ffff00,5.68,AA
